Country,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
Malta,1.181818181818187,1.2181818181818187,1.2545454545454504,1.2909090909090963,1.327272727272728,1.3636363636363598,1.4000000000000057,1.4363636363636374,1.472727272727269,1.5090909090909008,1.5454545454545467,1.5818181818181785,1.6181818181818102,1.654545454545456,1.6909090909090878,1.7272727272727195,1.7636363636363654,1.7999999999999972,2.1,1.7,1.9,1.9,1.9,1.9,2.1,2.1,2.2,2.2
"Marshall Islands, Rep. of the",5.481818181818198,5.404848484848486,5.327878787878802,5.25090909090909,5.173939393939406,5.096969696969694,5.02000000000001,4.943030303030298,4.866060606060614,4.789090909090902,4.712121212121218,4.635151515151506,4.558181818181822,4.48121212121211,4.404242424242426,4.327272727272742,4.25030303030303,4.173333333333346,4.1,3.9,3.8,4.0,4.0,4.0,3.5,3.3,3.3,3.6
"Marshall Islands, Rep. of the",11.301818181818248,11.031515151515123,10.761212121212111,10.4909090909091,10.220606060606087,9.950303030303076,9.680000000000064,9.409696969696938,9.139393939393926,8.869090909090914,8.598787878787903,8.32848484848489,8.058181818181879,7.787878787878867,7.517575757575742,7.24727272727273,6.976969696969718,6.706666666666706,6.4,5.6,5.3,6.1,6.3,6.4,4.5,3.5,3.5,4.6
"Mauritania, Islamic Rep. of",6.592727272727274,6.580606060606062,6.56848484848485,6.556363636363638,6.544242424242427,6.532121212121211,6.52,6.507878787878788,6.495757575757576,6.483636363636364,6.4715151515151526,6.459393939393941,6.447272727272729,6.435151515151517,6.4230303030303055,6.410909090909094,6.3987878787878785,6.386666666666667,6.6,6.3,6.2,6.1,6.4,6.4,6.3,6.4,6.3,6.2
"Mauritania, Islamic Rep. of",5.818181818181818,5.821818181818182,5.825454545454546,5.829090909090909,5.832727272727273,5.836363636363637,5.84,5.843636363636364,5.847272727272728,5.8509090909090915,5.8545454545454545,5.858181818181818,5.861818181818182,5.865454545454545,5.869090909090909,5.872727272727273,5.876363636363636,5.88,6.4,5.6,5.5,5.3,6.2,6.2,6.1,6.3,5.8,5.6
Mauritius,2.6400000000000006,2.6333333333333346,2.626666666666667,2.620000000000001,2.6133333333333333,2.6066666666666674,2.6000000000000014,2.5933333333333337,2.586666666666668,2.58,2.573333333333334,2.5666666666666664,2.5600000000000005,2.5533333333333346,2.546666666666667,2.540000000000001,2.533333333333333,2.5266666666666673,2.6,2.5,2.5,2.5,2.4,2.5,2.4,2.5,2.5,2.5
Mauritius,1.923636363636362,1.9096969696969666,1.8957575757575746,1.8818181818181792,1.8678787878787873,1.8539393939393918,1.8399999999999999,1.8260606060606044,1.812121212121209,1.798181818181817,1.7842424242424215,1.7703030303030296,1.7563636363636341,1.7424242424242422,1.7284848484848467,1.7145454545454513,1.7006060606060593,1.6866666666666639,1.7,1.7,1.7,1.6,1.5,1.6,1.5,1.6,1.6,1.6
Mexico,3.598181818181814,3.6484848484848555,3.6987878787878827,3.74909090909091,3.799393939393937,3.8496969696969643,3.9000000000000057,3.950303030303033,4.00060606060606,4.050909090909087,4.101212121212129,4.151515151515156,4.201818181818183,4.25212121212121,4.302424242424237,4.352727272727279,4.403030303030306,4.453333333333333,4.4,4.5,4.7,4.7,4.8,4.7,4.9,4.8,4.9,4.9
Mexico,2.154545454545456,2.2321212121212284,2.3096969696969722,2.3872727272727445,2.4648484848484884,2.5424242424242607,2.6200000000000045,2.697575757575777,2.7751515151515207,2.852727272727293,2.930303030303037,3.007878787878809,3.085454545454553,3.1630303030303253,3.240606060606069,3.3181818181818414,3.3957575757575853,3.4733333333333576,3.6,3.7,3.7,3.7,3.9,3.8,4.0,4.0,4.3,4.3
"Micronesia, Federated States of",6.010909090909081,5.942424242424238,5.873939393939395,5.805454545454552,5.73696969696968,5.668484848484837,5.599999999999994,5.531515151515151,5.463030303030308,5.394545454545437,5.326060606060594,5.257575757575751,5.189090909090908,5.120606060606065,5.052121212121222,4.98363636363635,4.915151515151507,4.846666666666664,4.5,4.4,4.8,4.8,4.8,4.8,4.4,4.1,4.1,4.0
"Micronesia, Federated States of",8.356363636363653,8.210303030303066,8.064242424242423,7.918181818181836,7.772121212121249,7.626060606060605,7.480000000000018,7.333939393939374,7.1878787878787875,7.041818181818201,6.895757575757557,6.74969696969697,6.603636363636383,6.457575757575739,6.311515151515152,6.1654545454545655,6.019393939393922,5.873333333333335,4.5,4.6,6.2,6.2,6.2,6.1,4.9,4.1,4.0,3.9
"Moldova, Rep. of",2.8818181818181827,2.904848484848486,2.9278787878787895,2.950909090909093,2.9739393939393963,2.9969696969696997,3.020000000000003,3.0430303030302994,3.066060606060603,3.0890909090909062,3.1121212121212096,3.135151515151513,3.1581818181818164,3.18121212121212,3.2042424242424232,3.2272727272727266,3.25030303030303,3.2733333333333334,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.3,3.3,4.1
"Moldova, Rep. of",0.6563636363636363,0.7236363636363592,0.7909090909090821,0.8581818181818051,0.925454545454528,0.9927272727272793,1.0600000000000023,1.1272727272727252,1.1945454545454481,1.261818181818171,1.329090909090894,1.3963636363636454,1.4636363636363683,1.5309090909090912,1.5981818181818142,1.665454545454537,1.73272727272726,1.799999999999983,2.2,2.1,2.1,2.0,2.0,1.9,1.8,1.9,2.0,3.7
Mongolia,4.810909090909092,4.769090909090906,4.7272727272727195,4.685454545454547,4.643636363636361,4.6018181818181745,4.560000000000002,4.518181818181816,4.476363636363629,4.434545454545457,4.392727272727271,4.350909090909084,4.309090909090912,4.267272727272726,4.225454545454539,4.183636363636367,4.141818181818181,4.099999999999994,3.8,3.7,4.2,4.1,4.2,4.1,3.8,3.7,3.6,3.5
Mongolia,3.912727272727267,3.86727272727272,3.8218181818181733,3.776363636363641,3.730909090909094,3.6854545454545473,3.6400000000000006,3.594545454545454,3.549090909090907,3.5036363636363603,3.4581818181818136,3.412727272727267,3.36727272727272,3.3218181818181733,3.276363636363641,3.230909090909094,3.1854545454545473,3.1400000000000006,2.4,2.4,3.5,3.5,3.6,3.4,2.7,2.7,2.4,2.3
Montenegro,2.780000000000001,2.7666666666666657,2.753333333333334,2.7399999999999984,2.7266666666666666,2.7133333333333347,2.6999999999999993,2.6866666666666674,2.673333333333332,2.66,2.6466666666666683,2.633333333333333,2.620000000000001,2.6066666666666656,2.5933333333333337,2.580000000000002,2.5666666666666664,2.5533333333333346,2.8,2.7,2.5,2.3,2.3,2.3,2.2,2.3,2.7,2.7
Montenegro,2.3090909090909086,2.297575757575757,2.2860606060606052,2.2745454545454535,2.263030303030302,2.25151515151515,2.2399999999999984,2.2284848484848467,2.216969696969695,2.205454545454547,2.193939393939395,2.1824242424242435,2.170909090909092,2.15939393939394,2.1478787878787884,2.1363636363636367,2.124848484848485,2.1133333333333333,2.6,2.5,2.0,1.7,1.7,1.7,1.5,1.6,2.6,2.6
Morocco,4.152727272727271,4.1472727272727266,4.141818181818181,4.136363636363635,4.130909090909089,4.125454545454543,4.119999999999999,4.114545454545453,4.109090909090908,4.103636363636362,4.098181818181818,4.092727272727272,4.087272727272726,4.08181818181818,4.076363636363634,4.07090909090909,4.0654545454545445,4.059999999999999,4.1,4.0,4.0,4.0,4.1,4.1,4.0,4.0,4.0,4.0
Morocco,2.9272727272727295,2.9460606060606054,2.9648484848484813,2.9836363636363643,3.00242424242424,3.0212121212121232,3.039999999999999,3.058787878787875,3.077575757575758,3.096363636363634,3.115151515151517,3.133939393939393,3.152727272727269,3.171515151515152,3.1903030303030278,3.2090909090909108,3.2278787878787867,3.2466666666666626,3.3,3.1,3.3,3.3,3.6,3.4,3.4,3.3,3.4,3.4
"Mozambique, Rep. of",5.692727272727268,5.7272727272727195,5.761818181818171,5.796363636363637,5.830909090909088,5.86545454545454,5.8999999999999915,5.934545454545443,5.969090909090909,6.00363636363636,6.038181818181812,6.072727272727263,6.107272727272715,6.141818181818181,6.176363636363632,6.210909090909084,6.245454545454535,6.279999999999987,6.4,6.3,6.3,6.5,6.5,6.3,6.5,6.7,6.6,6.6
"Mozambique, Rep. of",2.976363636363658,3.1569696969697247,3.3375757575757916,3.5181818181818585,3.6987878787878685,3.8793939393939354,4.060000000000002,4.240606060606069,4.421212121212136,4.601818181818203,4.78242424242427,4.963030303030337,5.1436363636364035,5.324242424242414,5.50484848484848,5.685454545454547,5.866060606060614,6.046666666666681,6.3,6.5,6.4,7.1,6.9,6.6,7.1,7.9,7.8,7.8
Myanmar,8.129090909090934,8.050909090909101,7.9727272727272975,7.894545454545465,7.816363636363661,7.738181818181829,7.660000000000025,7.581818181818193,7.503636363636389,7.425454545454556,7.3472727272727525,7.26909090909092,7.190909090909116,7.112727272727284,7.03454545454548,6.956363636363648,6.878181818181844,6.800000000000011,6.8,6.6,6.7,6.6,6.3,6.1,6.1,6.1,6.2,6.2
Myanmar,8.150909090909096,8.04242424242426,7.933939393939397,7.825454545454562,7.716969696969699,7.6084848484848635,7.5,7.391515151515165,7.283030303030301,7.174545454545466,7.066060606060603,6.957575757575768,6.849090909090904,6.740606060606069,6.632121212121206,6.523636363636371,6.415151515151507,6.306666666666672,6.1,5.9,6.4,6.4,5.6,5.2,5.3,5.2,5.5,5.5
Namibia,5.692727272727275,5.680606060606063,5.668484848484852,5.65636363636364,5.6442424242424245,5.632121212121213,5.620000000000001,5.607878787878789,5.5957575757575775,5.583636363636366,5.571515151515154,5.559393939393942,5.5472727272727305,5.535151515151519,5.523030303030307,5.510909090909092,5.49878787878788,5.486666666666668,5.7,5.5,5.3,5.3,5.3,5.3,5.6,5.4,5.4,5.4
Namibia,6.192727272727268,6.140606060606046,6.088484848484839,6.036363636363632,5.98424242424241,5.932121212121203,5.8799999999999955,5.827878787878774,5.7757575757575665,5.723636363636359,5.671515151515138,5.61939393939393,5.567272727272723,5.515151515151501,5.463030303030294,5.410909090909087,5.358787878787865,5.306666666666658,5.8,5.3,4.9,4.7,4.7,4.6,5.5,4.9,4.9,4.9
"Nauru, Rep. of",1.4363636363636374,1.4303030303030315,1.4242424242424256,1.4181818181818198,1.4121212121212139,1.406060606060608,1.4000000000000021,1.3939393939393945,1.3878787878787886,1.3818181818181827,1.3757575757575768,1.369696969696971,1.363636363636365,1.3575757575757592,1.3515151515151533,1.3454545454545475,1.3393939393939416,1.3333333333333357,1.4,1.3,1.3,1.3,1.3,1.2,1.3,1.3,1.3,1.3
"Nauru, Rep. of",4.030909090909091,4.029090909090909,4.027272727272727,4.025454545454545,4.0236363636363635,4.0218181818181815,4.02,4.018181818181818,4.016363636363637,4.014545454545455,4.012727272727273,4.010909090909091,4.00909090909091,4.007272727272728,4.005454545454546,4.003636363636364,4.001818181818182,4.0,4.2,4.0,3.9,3.9,3.9,3.8,4.1,4.1,4.0,4.0
Nepal,6.265454545454531,6.201212121212109,6.136969696969686,6.072727272727263,6.008484848484841,5.944242424242418,5.8799999999999955,5.815757575757573,5.75151515151515,5.6872727272727275,5.623030303030276,5.558787878787854,5.494545454545431,5.430303030303008,5.366060606060586,5.301818181818163,5.2375757575757405,5.173333333333318,5.0,4.9,5.2,5.1,5.0,4.6,4.6,4.6,4.6,4.6
Nepal,8.02545454545458,7.887878787878776,7.75030303030303,7.612727272727284,7.475151515151538,7.337575757575792,7.199999999999989,7.0624242424242425,6.924848484848496,6.78727272727275,6.649696969697004,6.512121212121201,6.374545454545455,6.236969696969709,6.099393939393963,5.9618181818182165,5.824242424242414,5.686666666666667,5.1,5.0,5.9,5.7,5.4,4.6,4.4,4.4,4.4,4.4
"Netherlands, The",1.7018181818181795,1.711515151515151,1.721212121212119,1.7309090909090905,1.7406060606060585,1.75030303030303,1.759999999999998,1.7696969696969695,1.7793939393939375,1.789090909090909,1.798787878787877,1.8084848484848486,1.8181818181818166,1.827878787878788,1.837575757575756,1.8472727272727276,1.8569696969696956,1.8666666666666671,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0
"Netherlands, The",1.0690909090909173,1.1175757575757643,1.1660606060606113,1.2145454545454584,1.2630303030303054,1.3115151515151524,1.3599999999999994,1.4084848484848465,1.4569696969696935,1.5054545454545405,1.5539393939394017,1.6024242424242487,1.6509090909090958,1.6993939393939428,1.7478787878787898,1.7963636363636368,1.8448484848484838,1.8933333333333309,1.9,2.1,2.1,2.1,2.1,2.1,2.2,2.0,2.5,2.5
New Zealand,1.581818181818182,1.584848484848485,1.587878787878788,1.5909090909090908,1.5939393939393938,1.5969696969696967,1.5999999999999996,1.6030303030303026,1.6060606060606064,1.6090909090909093,1.6121212121212123,1.6151515151515152,1.6181818181818182,1.621212121212121,1.624242424242424,1.627272727272727,1.63030303030303,1.6333333333333329,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7
New Zealand,0.9145454545454541,0.9121212121212121,0.9096969696969692,0.9072727272727272,0.9048484848484843,0.9024242424242424,0.8999999999999995,0.8975757575757575,0.8951515151515155,0.8927272727272726,0.8903030303030306,0.8878787878787877,0.8854545454545457,0.8830303030303028,0.8806060606060608,0.878181818181818,0.875757575757576,0.8733333333333331,1.0,0.9,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9
Nicaragua,4.0727272727272705,4.0872727272727225,4.101818181818178,4.116363636363634,4.130909090909089,4.145454545454541,4.159999999999997,4.174545454545452,4.189090909090908,4.20363636363636,4.218181818181815,4.232727272727271,4.247272727272726,4.261818181818178,4.276363636363634,4.290909090909089,4.305454545454545,4.319999999999997,4.3,4.6,4.3,4.3,4.2,4.4,4.3,4.7,4.5,4.4
Nicaragua,2.7818181818181813,2.824848484848488,2.86787878787878,2.9109090909090867,2.953939393939393,2.9969696969696997,3.039999999999992,3.0830303030302986,3.126060606060605,3.1690909090909116,3.212121212121204,3.2551515151515105,3.298181818181817,3.3412121212121235,3.384242424242416,3.4272727272727224,3.470303030303029,3.5133333333333354,3.4,4.1,3.6,3.5,3.4,3.7,3.6,4.5,4.0,3.7
Niger,5.867272727272734,5.899393939393946,5.931515151515157,5.963636363636368,5.99575757575758,6.027878787878791,6.060000000000002,6.092121212121228,6.124242424242439,6.1563636363636505,6.188484848484862,6.220606060606073,6.2527272727272845,6.284848484848496,6.316969696969707,6.3490909090909184,6.38121212121213,6.413333333333341,6.4,6.4,6.7,6.6,6.6,6.5,6.5,6.7,6.7,6.8
Niger,4.03454545454548,4.1654545454545655,4.296363636363651,4.427272727272737,4.558181818181822,4.689090909090908,4.82000000000005,4.950909090909136,5.081818181818221,5.212727272727307,5.343636363636392,5.474545454545478,5.605454545454563,5.736363636363649,5.867272727272734,5.99818181818182,6.129090909090962,6.260000000000048,6.3,6.2,7.2,6.9,7.1,6.7,6.8,7.5,7.5,7.6
Nigeria,5.960000000000001,5.933333333333337,5.906666666666666,5.880000000000003,5.853333333333339,5.826666666666668,5.800000000000004,5.773333333333333,5.74666666666667,5.719999999999999,5.693333333333335,5.666666666666671,5.640000000000001,5.613333333333337,5.586666666666666,5.560000000000002,5.533333333333331,5.506666666666668,5.6,5.4,5.4,5.4,5.4,5.2,5.3,5.3,5.3,5.3
Nigeria,6.1436363636363645,6.1296969696969725,6.115757575757577,6.101818181818185,6.08787878787879,6.073939393939394,6.060000000000002,6.046060606060607,6.032121212121215,6.018181818181819,6.0042424242424275,5.990303030303032,5.9763636363636365,5.962424242424245,5.948484848484849,5.934545454545457,5.920606060606062,5.90666666666667,6.1,5.7,5.8,5.9,5.9,5.6,5.9,5.8,5.8,5.8
"North Macedonia, Republic of ",2.969090909090909,2.957575757575757,2.9460606060606054,2.9345454545454537,2.923030303030302,2.9115151515151503,2.8999999999999986,2.8884848484848504,2.8769696969696987,2.865454545454547,2.8539393939393953,2.8424242424242436,2.830909090909092,2.8193939393939402,2.8078787878787885,2.796363636363637,2.784848484848485,2.7733333333333334,2.8,2.8,2.8,2.8,2.6,2.6,2.5,2.6,2.8,2.8
"North Macedonia, Republic of ",2.529090909090911,2.5042424242424204,2.479393939393937,2.4545454545454533,2.4296969696969697,2.404848484848486,2.3799999999999955,2.355151515151512,2.3303030303030283,2.3054545454545448,2.280606060606061,2.2557575757575776,2.230909090909087,2.2060606060606034,2.18121212121212,2.1563636363636363,2.1315151515151527,2.106666666666662,2.1,2.2,2.2,2.1,1.8,1.7,1.6,1.7,2.2,2.1
Norway,1.4818181818181806,1.471515151515149,1.461212121212121,1.4509090909090894,1.4406060606060578,1.4303030303030297,1.4199999999999982,1.4096969696969666,1.3993939393939385,1.389090909090907,1.378787878787879,1.3684848484848473,1.3581818181818157,1.3478787878787877,1.337575757575756,1.3272727272727245,1.3169696969696965,1.3066666666666649,1.3,1.2,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2
Norway,2.5345454545454515,2.512121212121208,2.489696969696972,2.4672727272727286,2.4448484848484853,2.422424242424242,2.3999999999999986,2.3775757575757552,2.355151515151512,2.3327272727272685,2.3103030303030323,2.287878787878789,2.2654545454545456,2.2430303030303023,2.220606060606059,2.1981818181818156,2.1757575757575722,2.153333333333329,2.0,2.0,2.2,2.2,2.1,2.1,2.0,1.9,1.9,1.9
Oman,2.8054545454545465,2.8012121212121226,2.796969696969697,2.792727272727273,2.788484848484849,2.784242424242425,2.780000000000001,2.775757575757577,2.7715151515151515,2.7672727272727276,2.7630303030303036,2.7587878787878797,2.7545454545454557,2.750303030303032,2.746060606060606,2.741818181818182,2.737575757575758,2.7333333333333343,2.7,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Oman,1.3490909090909078,1.3575757575757557,1.3660606060606035,1.3745454545454514,1.3830303030302993,1.3915151515151507,1.3999999999999986,1.4084848484848465,1.4169696969696943,1.4254545454545422,1.4339393939393936,1.4424242424242415,1.4509090909090894,1.4593939393939372,1.4678787878787851,1.476363636363633,1.4848484848484844,1.4933333333333323,1.5,1.6,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6
Pakistan,6.309090909090905,6.290909090909089,6.272727272727273,6.25454545454545,6.2363636363636346,6.218181818181819,6.199999999999996,6.18181818181818,6.163636363636364,6.145454545454541,6.127272727272725,6.109090909090909,6.090909090909086,6.0727272727272705,6.054545454545455,6.036363636363632,6.018181818181816,6.0,6.0,6.0,6.0,5.9,5.9,5.8,5.8,5.8,5.9,5.9
Pakistan,6.547272727272727,6.512727272727275,6.478181818181824,6.443636363636372,6.4090909090909065,6.374545454545455,6.340000000000003,6.305454545454552,6.2709090909091,6.2363636363636346,6.201818181818183,6.1672727272727315,6.13272727272728,6.098181818181828,6.063636363636363,6.029090909090911,5.9945454545454595,5.960000000000008,6.0,6.0,6.0,5.7,5.7,5.5,5.6,5.6,5.8,5.8
"Palau, Rep. of",0.5127272727272612,0.6206060606060362,0.7284848484848396,0.8363636363636147,0.9442424242424181,1.0521212121211931,1.1599999999999966,1.2678787878787716,1.375757575757575,1.48363636363635,1.5915151515151535,1.6993939393939286,1.8072727272727036,1.915151515151507,2.023030303030282,2.1309090909090855,2.2387878787878606,2.346666666666664,2.9,2.7,2.6,2.7,2.6,2.7,2.5,3.1,3.8,3.8
"Palau, Rep. of",-2.78545454545457,-2.5412121212121406,-2.296969696969711,-2.0527272727272816,-1.808484848484909,-1.5642424242424795,-1.32000000000005,-1.0757575757576205,-0.8315151515151911,-0.5872727272727616,-0.3430303030303321,-0.09878787878790263,0.14545454545452685,0.38969696969695633,0.6339393939393858,0.8781818181817584,1.122424242424188,1.3666666666666174,2.4,2.2,1.9,2.2,2.0,2.3,1.9,3.4,4.4,4.4
Panama,2.2818181818181813,2.318181818181813,2.3545454545454447,2.3909090909090907,2.4272727272727224,2.463636363636354,2.5,2.5363636363636317,2.5727272727272634,2.6090909090909093,2.645454545454541,2.6818181818181728,2.7181818181818187,2.7545454545454504,2.790909090909082,2.827272727272728,2.8636363636363598,2.8999999999999915,3.1,3.0,3.0,3.0,2.9,2.9,3.2,3.3,3.3,3.3
Panama,0.27818181818179255,0.4084848484848749,0.5387878787879004,0.6690909090909258,0.7993939393939513,0.9296969696969768,1.0600000000000023,1.1903030303030278,1.3206060606060532,1.4509090909090787,1.5812121212121042,1.7115151515151297,1.841818181818212,1.9721212121212375,2.102424242424263,2.2327272727272884,2.363030303030314,2.4933333333333394,3.0,2.9,2.9,2.9,2.5,2.6,3.8,3.8,3.9,3.8
Papua New Guinea,5.216363636363635,5.216969696969696,5.217575757575757,5.218181818181817,5.218787878787878,5.219393939393939,5.219999999999999,5.22060606060606,5.221212121212121,5.221818181818181,5.222424242424242,5.223030303030303,5.223636363636363,5.224242424242424,5.224848484848485,5.225454545454545,5.226060606060606,5.226666666666667,5.1,5.1,5.4,5.4,5.2,5.3,5.2,5.2,5.2,5.2
Papua New Guinea,5.34909090909091,5.357575757575757,5.366060606060605,5.374545454545453,5.383030303030301,5.391515151515149,5.4,5.408484848484848,5.416969696969696,5.425454545454544,5.433939393939392,5.442424242424243,5.450909090909091,5.459393939393939,5.467878787878787,5.476363636363635,5.484848484848483,5.493333333333334,5.1,5.2,6.0,6.0,5.6,5.6,5.4,5.5,5.5,5.5
Paraguay,3.8636363636363598,3.8430303030302966,3.8224242424242405,3.8018181818181773,3.781212121212114,3.760606060606058,3.739999999999995,3.7193939393939317,3.6987878787878756,3.6781818181818124,3.6575757575757564,3.636969696969693,3.61636363636363,3.595757575757574,3.5751515151515108,3.5545454545454476,3.5339393939393915,3.5133333333333283,3.7,3.7,3.3,3.2,3.1,3.2,3.6,3.5,3.4,3.3
Paraguay,3.256363636363634,3.2436363636363623,3.2309090909090905,3.2181818181818187,3.2054545454545433,3.1927272727272715,3.1799999999999997,3.167272727272728,3.1545454545454525,3.1418181818181807,3.129090909090909,3.116363636363637,3.1036363636363618,3.09090909090909,3.078181818181818,3.0654545454545463,3.052727272727271,3.039999999999999,3.5,3.6,2.6,2.4,2.3,2.5,3.6,3.2,3.1,2.9
Peru,2.790909090909082,2.855757575757565,2.9206060606060475,2.9854545454545303,3.050303030303013,3.1151515151514957,3.1799999999999784,3.2448484848484895,3.3096969696969722,3.374545454545455,3.4393939393939377,3.5042424242424204,3.569090909090903,3.633939393939386,3.6987878787878685,3.7636363636363512,3.828484848484834,3.8933333333333167,4.2,4.1,4.0,3.9,4.1,4.2,4.4,4.4,4.6,4.6
Peru,-0.9109090909090582,-0.6757575757575864,-0.4406060606060578,-0.20545454545452912,0.02969696969699953,0.26484848484847134,0.5,0.7351515151515287,0.9703030303030573,1.2054545454545291,1.4406060606060578,1.6757575757575864,1.910909090909115,2.146060606060587,2.3812121212121156,2.616363636363644,2.851515151515173,3.0866666666667015,3.9,3.8,3.5,3.4,4.0,4.2,5.0,5.0,5.5,5.5
Philippines,6.300000000000011,6.260000000000005,6.220000000000013,6.180000000000007,6.140000000000015,6.1000000000000085,6.060000000000002,6.02000000000001,5.980000000000004,5.940000000000012,5.900000000000006,5.860000000000014,5.820000000000007,5.780000000000001,5.740000000000009,5.700000000000003,5.660000000000011,5.6200000000000045,5.7,5.5,5.4,5.4,5.4,5.5,5.3,5.3,5.3,5.2
Philippines,5.61636363636363,5.583636363636359,5.550909090909087,5.518181818181816,5.4854545454545445,5.452727272727259,5.4199999999999875,5.387272727272716,5.354545454545445,5.321818181818173,5.289090909090902,5.256363636363631,5.223636363636359,5.190909090909088,5.158181818181816,5.125454545454545,5.0927272727272594,5.059999999999988,5.0,4.9,4.8,4.9,5.0,5.2,4.9,4.9,4.8,4.4
"Poland, Rep. of",2.2436363636363623,2.249696969696968,2.255757575757576,2.2618181818181817,2.2678787878787876,2.2739393939393935,2.2799999999999994,2.2860606060606052,2.292121212121211,2.298181818181817,2.304242424242423,2.3103030303030305,2.3163636363636364,2.3224242424242423,2.328484848484848,2.334545454545454,2.34060606060606,2.346666666666666,2.5,2.5,2.4,2.3,2.3,2.3,2.3,2.1,1.7,3.4
"Poland, Rep. of",0.1490909090909156,0.21090909090909804,0.2727272727272805,0.3345454545454629,0.39636363636364536,0.4581818181818278,0.5200000000000102,0.5818181818181927,0.6436363636363751,0.7054545454545575,0.76727272727274,0.8290909090909224,0.8909090909091049,0.9527272727272873,1.0145454545454697,1.0763636363636522,1.1381818181818346,1.200000000000017,1.6,1.6,1.5,1.4,1.3,1.3,1.3,1.0,0.5,3.9
Portugal,0.8454545454545439,0.8878787878787904,0.9303030303030226,0.9727272727272691,1.0151515151515156,1.057575757575762,1.0999999999999943,1.1424242424242408,1.1848484848484873,1.2272727272727195,1.269696969696966,1.3121212121212125,1.354545454545459,1.3969696969696912,1.4393939393939377,1.4818181818181841,1.5242424242424164,1.5666666666666629,1.9,1.6,1.7,1.7,1.6,1.7,1.7,1.7,2.2,2.2
Portugal,-1.3672727272727059,-1.2527272727272702,-1.1381818181818062,-1.0236363636363421,-0.9090909090909065,-0.7945454545454425,-0.6799999999999784,-0.5654545454545428,-0.4509090909090787,-0.33636363636361466,-0.22181818181817903,-0.10727272727271497,0.00727272727274908,0.12181818181818471,0.23636363636364877,0.3509090909091128,0.46545454545454845,0.5800000000000125,1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.1,2.1,2.1
Qatar,2.5400000000000063,2.506666666666675,2.4733333333333434,2.440000000000012,2.4066666666666805,2.373333333333335,2.3400000000000034,2.306666666666672,2.2733333333333405,2.240000000000009,2.2066666666666777,2.173333333333346,2.1400000000000006,2.106666666666669,2.0733333333333377,2.0400000000000063,2.006666666666675,1.9733333333333434,1.9,2.0,1.9,1.9,1.7,1.7,1.7,1.7,1.7,1.7
Qatar,3.4418181818181495,3.3448484848484554,3.2478787878787614,3.1509090909090673,3.0539393939393733,2.9569696969696793,2.859999999999985,2.763030303030291,2.666060606060597,2.569090909090903,2.4721212121211806,2.3751515151514866,2.2781818181817926,2.1812121212120985,2.0842424242424045,1.9872727272727104,1.8903030303030164,1.7933333333333223,1.7,1.7,1.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0
Romania,2.8454545454545457,2.8412121212121217,2.836969696969696,2.832727272727272,2.828484848484848,2.824242424242424,2.8200000000000003,2.8157575757575763,2.8115151515151506,2.8072727272727267,2.8030303030303028,2.798787878787879,2.794545454545455,2.790303030303031,2.7860606060606052,2.7818181818181813,2.7775757575757574,2.7733333333333334,2.9,2.7,2.8,2.7,2.8,2.7,2.7,2.7,2.3,3.2
Romania,0.8636363636363598,0.8963636363636311,0.9290909090909025,0.9618181818181739,0.9945454545454453,1.0272727272727167,1.0600000000000023,1.0927272727272737,1.125454545454545,1.1581818181818164,1.1909090909090878,1.2236363636363592,1.2563636363636306,1.289090909090902,1.3218181818181733,1.3545454545454447,1.387272727272716,1.4200000000000017,1.5,1.5,1.6,1.5,1.7,1.6,1.5,1.6,1.0,2.5
Russian Federation,5.481818181818198,5.418181818181836,5.354545454545473,5.2909090909091105,5.227272727272748,5.163636363636385,5.1000000000000085,5.036363636363646,4.972727272727283,4.909090909090921,4.845454545454558,4.7818181818181955,4.718181818181833,4.65454545454547,4.590909090909108,4.527272727272745,4.4636363636363825,4.400000000000006,4.1,4.4,4.4,4.4,4.1,4.0,3.8,3.7,2.9,4.7
Russian Federation,3.5909090909090793,3.5357575757575574,3.48060606060605,3.425454545454528,3.3703030303030204,3.3151515151514985,3.259999999999991,3.204848484848469,3.1496969696969614,3.0945454545454396,3.039393939393932,2.98424242424241,2.9290909090909025,2.8739393939393807,2.818787878787873,2.7636363636363512,2.7084848484848436,2.6533333333333218,2.2,2.8,2.9,2.8,2.4,2.2,1.9,1.8,0.9,3.6
